location_name,cause_name,year,asmr,asmr_low,asmr_upp,deaths,deaths_low,deaths_upp
Brazil,Drug-susceptible tuberculosis,2021,2.09,1.78,2.27,5192.2,4424.4,5639.9
Brazil,Ebola,2021,0.00,0.00,0.00,0.0,0.0,0.0
Brazil,Ectopic pregnancy,2021,0.02,0.01,0.02,37.5,30.7,45.4
Brazil,Electrocution,2021,0.60,0.55,0.65,1425.8,1320.5,1528.0
Brazil,Encephalitis,2021,0.26,0.24,0.28,568.4,530.5,603.5
Brazil,Endocarditis,2021,1.07,1.00,1.12,2623.1,2458.7,2753.5
Brazil,Endometriosis,2021,0.00,0.00,0.01,9.9,3.3,15.2
Brazil,Environmental heat and cold exposure,2021,0.03,0.02,0.03,61.6,57.7,64.5
Brazil,Esophageal cancer,2021,5.09,4.78,5.35,12869.7,12090.6,13512.7
Brazil,Exposure to forces of nature,2021,0.02,0.02,0.02,45.2,41.0,49.7
Brazil,Extensively drug-resistant tuberculosis,2021,0.02,0.00,0.07,55.5,8.7,178.8
Brazil,Falls,2021,9.06,8.02,9.66,21605.1,19191.1,22977.0
Brazil,"Fire, heat, and hot substances",2021,0.55,0.52,0.58,1313.9,1239.8,1367.7
Brazil,Foreign body in other body part,2021,0.03,0.03,0.03,75.2,68.7,80.6
Brazil,G6PD deficiency,2021,0.00,0.00,0.00,2.4,2.0,2.8
Brazil,Gallbladder and biliary diseases,2021,3.17,2.83,3.40,7689.4,6897.9,8224.3
Brazil,Gallbladder and biliary tract cancer,2021,2.32,2.11,2.44,5757.5,5262.6,6057.1
Brazil,Gastritis and duodenitis,2021,0.31,0.27,0.34,761.8,669.4,833.6
Brazil,Genital prolapse,2021,0.01,0.01,0.01,30.8,25.8,35.3
Brazil,Gonococcal infection,2021,0.01,0.01,0.01,17.6,15.7,20.1
Brazil,HIV/AIDS - Drug-susceptible Tuberculosis,2021,0.96,0.59,1.49,2423.8,1474.8,3741.6
Brazil,HIV/AIDS - Extensively drug-resistant Tuberculosis,2021,0.01,0.00,0.04,30.9,4.8,106.3
Brazil,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,2021,0.07,0.01,0.24,182.7,29.7,590.9
Brazil,HIV/AIDS resulting in other diseases,2021,4.90,4.38,5.29,12331.2,11024.0,13300.3
Brazil,Hemolytic disease and other neonatal jaundice,2021,0.08,0.07,0.11,132.1,104.1,167.7
Brazil,Hepatoblastoma,2021,0.01,0.01,0.02,23.8,18.8,29.3
Brazil,Hodgkin lymphoma,2021,0.27,0.25,0.29,650.9,607.4,696.7
Brazil,Hypertensive heart disease,2021,12.26,10.62,13.43,29424.0,25545.0,32231.6
Brazil,Idiopathic epilepsy,2021,1.55,1.47,1.62,3692.6,3519.6,3840.5
Brazil,Indirect maternal deaths,2021,0.22,0.19,0.26,523.9,445.0,606.9
Brazil,"Inguinal, femoral, and abdominal hernia",2021,1.21,1.08,1.30,2896.4,2606.6,3110.7
Brazil,Interstitial lung disease and pulmonary sarcoidosis,2021,1.84,1.65,1.97,4452.1,4007.9,4760.8
Brazil,Intracerebral hemorrhage,2021,16.94,15.74,17.78,42415.9,39579.6,44472.4
Brazil,Invasive Non-typhoidal Salmonella (iNTS),2021,0.02,0.01,0.03,42.7,24.2,70.0
Brazil,Ischemic heart disease,2021,64.00,57.83,67.38,157528.4,143111.2,165648.0
Brazil,Ischemic stroke,2021,29.41,25.54,31.51,69582.7,60570.1,74459.5
Brazil,Kidney cancer,2021,2.02,1.86,2.14,5007.4,4635.8,5306.5
Brazil,Larynx cancer,2021,2.16,2.02,2.29,5497.6,5142.6,5823.6
Brazil,Late maternal deaths,2021,0.12,0.07,0.18,273.5,159.5,422.3
Brazil,Lip and oral cavity cancer,2021,2.22,2.06,2.36,5613.9,5212.2,5961.7
Brazil,Liver cancer due to NASH,2021,0.17,0.14,0.19,409.2,343.0,480.6
Brazil,Liver cancer due to alcohol use,2021,0.57,0.50,0.66,1449.2,1253.3,1665.6
Brazil,Liver cancer due to hepatitis B,2021,0.35,0.29,0.41,890.5,742.7,1054.4
Brazil,Liver cancer due to hepatitis C,2021,0.70,0.60,0.78,1718.3,1492.4,1940.0
Brazil,Liver cancer due to other causes,2021,0.09,0.07,0.10,214.1,182.7,250.0
Brazil,Lower extremity peripheral arterial disease,2021,1.32,1.15,1.44,3176.7,2762.6,3449.1
Brazil,Lower respiratory infections,2021,33.03,28.83,36.09,78041.9,68289.1,85136.6
Brazil,Malaria,2021,0.08,0.00,0.25,175.8,3.1,553.9
Brazil,Malignant neoplasm of bone and articular cartilage,2021,0.99,0.93,1.04,2387.1,2247.4,2509.4
Brazil,Malignant skin melanoma,2021,0.99,0.91,1.04,2451.2,2263.4,2576.5
Brazil,Maternal abortion and miscarriage,2021,0.03,0.02,0.04,73.4,56.4,94.1
Brazil,Maternal deaths aggravated by HIV/AIDS,2021,0.00,0.00,0.00,4.4,2.1,7.7
Brazil,Maternal hemorrhage,2021,0.09,0.07,0.10,203.7,163.3,244.3
Brazil,Maternal hypertensive disorders,2021,0.14,0.12,0.16,324.8,281.7,369.9
Brazil,Maternal obstructed labor and uterine rupture,2021,0.01,0.01,0.02,30.2,23.6,38.9
Brazil,Maternal sepsis and other maternal infections,2021,0.05,0.04,0.06,118.3,97.3,142.9
Brazil,Measles,2021,0.00,0.00,0.00,0.5,0.2,0.9
Brazil,Meningitis,2021,0.72,0.67,0.77,1572.7,1482.3,1665.0
Brazil,Mesothelioma,2021,0.38,0.35,0.40,938.9,874.2,989.5
Brazil,Motor neuron disease,2021,0.74,0.69,0.80,1873.4,1731.2,2006.1
Brazil,Motor vehicle road injuries,2021,4.97,4.76,5.15,12001.0,11521.6,12444.1
Brazil,Motorcyclist road injuries,2021,6.35,6.12,6.53,15168.1,14630.2,15603.3
Brazil,Multidrug-resistant tuberculosis without extensive drug resistance,2021,0.13,0.02,0.40,327.8,56.9,998.9
Brazil,Multiple myeloma,2021,1.81,1.66,1.91,4517.2,4170.2,4748.2
Brazil,Multiple sclerosis,2021,0.13,0.12,0.14,333.5,304.7,355.8
Brazil,"Myelodysplastic, myeloproliferative, and other hematopoietic neoplasms",2021,0.68,0.60,0.74,1633.0,1444.2,1783.4
Brazil,Myocarditis,2021,0.18,0.16,0.19,403.4,362.7,435.3
Brazil,Nasopharynx cancer,2021,0.21,0.19,0.23,527.3,483.3,576.2
Brazil,Neonatal encephalopathy due to birth asphyxia and trauma,2021,2.70,2.18,3.32,4312.1,3480.0,5291.8
Brazil,Neonatal preterm birth,2021,4.86,3.92,5.93,7754.1,6256.3,9454.3
Brazil,Neonatal sepsis and other neonatal infections,2021,2.15,1.73,2.62,3433.7,2767.3,4196.1
Brazil,Neural tube defects,2021,0.50,0.38,0.66,808.0,628.7,1078.9
Brazil,Neuroblastoma and other peripheral nervous cell tumors,2021,0.10,0.09,0.12,213.2,187.2,240.0
Brazil,Non-melanoma skin cancer (squamous-cell carcinoma),2021,1.32,1.16,1.41,3181.8,2798.4,3393.7
Brazil,Non-rheumatic calcific aortic valve disease,2021,1.54,1.36,1.64,3712.7,3306.8,3954.8
Brazil,Non-rheumatic degenerative mitral valve disease,2021,0.68,0.62,0.72,1669.9,1526.2,1762.6
Brazil,Non-venomous animal contact,2021,0.07,0.07,0.08,174.2,162.0,190.0
Brazil,Nonalcoholic fatty liver disease including cirrhosis,2021,1.22,0.89,1.61,3094.9,2264.0,4112.6
Brazil,Opioid use disorders,2021,0.03,0.03,0.04,84.8,77.1,93.2
Brazil,Orofacial clefts,2021,0.01,0.01,0.02,17.2,10.9,24.6
Brazil,Other COVID-19 pandemic-related outcomes,2021,0.34,0.00,2.09,873.8,0.0,5414.4
Brazil,Other benign and in situ neoplasms,2021,0.00,0.00,0.00,0.8,0.7,0.9
Brazil,Other cardiomyopathy,2021,6.56,5.93,7.00,15952.4,14482.9,16980.6
Brazil,Other cardiovascular and circulatory diseases,2021,3.51,3.15,3.73,8523.1,7679.6,9066.6
Brazil,Other chromosomal abnormalities,2021,0.55,0.43,0.74,918.4,733.0,1244.3
Brazil,Other chronic respiratory diseases,2021,0.51,0.47,0.55,1185.3,1096.7,1275.7
Brazil,Other congenital birth defects,2021,1.52,1.03,1.90,2539.2,1707.1,3162.5
Brazil,Other digestive diseases,2021,2.78,2.48,2.99,6688.0,5975.4,7178.1
Brazil,Other direct maternal disorders,2021,0.17,0.14,0.20,397.5,333.5,465.2
Brazil,Other drug use disorders,2021,0.11,0.10,0.12,256.2,234.9,280.9
Brazil,"Other endocrine, metabolic, blood, and immune disorders",2021,3.57,3.30,3.74,8604.0,7978.1,9008.2
Brazil,Other exposure to mechanical forces,2021,0.55,0.53,0.57,1317.4,1268.9,1365.5
Brazil,Other eye cancers,2021,0.09,0.08,0.10,212.0,186.5,237.1
Brazil,Other gynecological diseases,2021,0.07,0.06,0.07,167.9,155.4,179.3
Brazil,Other hemoglobinopathies and hemolytic anemias,2021,0.77,0.72,0.81,1838.5,1713.2,1920.7
Brazil,Other intestinal infectious diseases,2021,0.01,0.00,0.01,12.9,7.8,18.9
Brazil,Other leukemia,2021,0.41,0.36,0.44,1004.4,891.3,1082.2
Brazil,Other malignant neoplasms,2021,3.04,2.81,3.22,7503.4,6942.1,7959.1
Brazil,Other musculoskeletal disorders,2021,1.18,1.07,1.26,2882.5,2605.1,3069.2
Brazil,Other neglected tropical diseases,2021,0.23,0.21,0.25,513.1,463.9,558.3
Brazil,Other neonatal disorders,2021,2.68,2.17,3.28,4283.2,3464.5,5226.8
Brazil,Other neurological disorders,2021,0.94,0.87,0.98,2250.4,2092.3,2352.6
Brazil,Other non-Hodgkin lymphoma,2021,2.68,2.48,2.81,6607.9,6147.5,6933.0
Brazil,Other non-rheumatic valve diseases,2021,0.03,0.03,0.03,71.2,62.8,80.5
Brazil,Other nutritional deficiencies,2021,0.19,0.17,0.20,445.2,398.4,477.8
Brazil,Other pharynx cancer,2021,1.47,1.36,1.57,3768.6,3485.5,4038.4
Brazil,Other pneumoconiosis,2021,0.03,0.03,0.03,76.6,67.9,84.7
Brazil,Other road injuries,2021,0.23,0.22,0.24,546.3,518.9,576.7
Brazil,Other sexually transmitted infections,2021,0.06,0.05,0.07,143.5,129.3,161.7
Brazil,Other skin and subcutaneous diseases,2021,0.10,0.09,0.12,251.6,224.3,285.4
Brazil,Other transport injuries,2021,0.53,0.51,0.56,1290.2,1232.5,1346.5
Brazil,Other unintentional injuries (internal),2021,0.76,0.72,0.79,1822.5,1726.9,1912.7
Brazil,Other unspecified infectious diseases,2021,0.69,0.66,0.72,1635.7,1558.1,1700.4
Brazil,Other urinary diseases,2021,0.31,0.28,0.33,751.2,694.4,802.0
Brazil,Otitis media,2021,0.02,0.02,0.03,48.5,38.0,58.2
Brazil,Ovarian cancer,2021,2.19,2.01,2.31,5503.9,5081.2,5819.9
Brazil,Pancreatic cancer,2021,6.29,5.77,6.62,15637.4,14412.3,16443.6
Brazil,Pancreatitis,2021,2.39,2.22,2.53,5966.9,5548.0,6294.2
Brazil,Paralytic ileus and intestinal obstruction,2021,3.35,2.99,3.59,7922.4,7098.7,8512.7
Brazil,Paratyphoid fever,2021,0.00,0.00,0.00,0.8,0.4,1.5
Brazil,Parkinson's disease,2021,4.24,3.68,4.55,9883.4,8596.0,10594.5
Brazil,Pedestrian road injuries,2021,3.72,3.55,3.86,9046.4,8641.2,9386.1
Brazil,Peptic ulcer disease,2021,2.02,1.83,2.16,4964.5,4520.3,5314.7
Brazil,Pertussis,2021,0.00,0.00,0.00,2.3,0.4,6.7
Brazil,Physical violence by firearm,2021,16.87,16.47,17.22,38801.8,37895.8,39668.1
Brazil,Physical violence by other means,2021,3.46,3.35,3.56,8298.8,8052.0,8551.9
Brazil,Physical violence by sharp object,2021,3.72,3.61,3.83,8912.6,8631.3,9177.7
Brazil,Poisoning by carbon monoxide,2021,0.03,0.03,0.03,64.6,61.9,67.1
Brazil,Poisoning by other means,2021,0.03,0.03,0.04,77.9,74.3,81.5
Brazil,Police conflict and executions,2021,0.60,0.47,0.77,1324.5,1049.0,1715.9
Brazil,Prostate cancer,2021,8.86,8.03,9.46,21174.6,19255.4,22599.2
Brazil,Protein-energy malnutrition,2021,2.41,2.10,2.60,5576.6,4832.9,6006.8
Brazil,Pulmonary Arterial Hypertension,2021,0.33,0.30,0.34,775.1,709.9,820.2
Brazil,Pulmonary aspiration and foreign body in airway,2021,2.10,1.92,2.25,4617.3,4231.7,4915.2
Brazil,Pyoderma,2021,2.63,2.30,2.93,6348.7,5571.7,7078.6
Brazil,Rabies,2021,0.00,0.00,0.00,0.4,0.3,0.5
Brazil,Retinoblastoma,2021,0.01,0.01,0.01,17.7,12.1,24.3
Brazil,Rheumatic heart disease,2021,1.09,0.95,1.18,2721.6,2357.1,2931.3
Brazil,Rheumatoid arthritis,2021,0.25,0.23,0.27,614.8,558.5,666.0
Brazil,Schistosomiasis,2021,0.21,0.19,0.23,517.3,466.1,565.5
Brazil,Self-harm by firearm,2021,0.60,0.57,0.63,1450.3,1386.8,1515.1
Brazil,Self-harm by other specified means,2021,6.45,6.24,6.67,15685.7,15141.7,16214.6
Brazil,Sickle cell disorders,2021,0.26,0.24,0.27,568.0,541.0,597.1
Brazil,Silicosis,2021,0.09,0.08,0.10,220.7,200.7,239.4
Brazil,Soft tissue and other extraosseous sarcomas,2021,0.69,0.64,0.74,1685.1,1560.2,1795.1
Brazil,Stomach cancer,2021,9.81,9.03,10.34,24374.2,22521.5,25656.7
Brazil,Subarachnoid hemorrhage,2021,5.45,5.09,5.69,13700.5,12836.7,14304.1
Brazil,Sudden infant death syndrome,2021,0.07,0.05,0.09,113.2,87.0,144.1
Brazil,Syphilis,2021,0.15,0.11,0.18,275.2,207.7,327.1
Brazil,Testicular cancer,2021,0.23,0.21,0.25,553.2,509.5,594.4
Brazil,Tetanus,2021,0.03,0.02,0.04,67.9,51.7,95.3
Brazil,Thalassemias,2021,0.01,0.01,0.01,16.7,12.9,19.5
Brazil,Thyroid cancer,2021,0.49,0.44,0.52,1206.3,1098.0,1284.8
Brazil,Thyroid diseases,2021,0.94,0.84,1.00,2299.0,2079.9,2455.0
Brazil,"Tracheal, bronchus, and lung cancer",2021,15.12,13.95,16.01,37805.4,35028.5,39979.5
Brazil,Typhoid fever,2021,0.00,0.00,0.00,5.7,2.6,10.5
Brazil,Ulcerative colitis,2021,0.39,0.35,0.41,938.2,846.7,999.1
Brazil,Unintentional firearm injuries,2021,0.35,0.33,0.36,792.2,755.8,830.2
Brazil,Upper respiratory infections,2021,0.06,0.05,0.06,121.3,108.9,134.0
Brazil,Urinary tract infections and interstitial nephritis,2021,11.96,10.35,12.90,28331.7,24588.3,30517.0
Brazil,Urogenital congenital anomalies,2021,0.23,0.12,0.31,375.3,195.2,508.7
Brazil,Urolithiasis,2021,0.28,0.25,0.30,687.2,630.6,734.1
Brazil,Uterine cancer,2021,1.33,1.19,1.42,3316.8,2987.6,3546.8
Brazil,Uterine fibroids,2021,0.03,0.03,0.04,83.1,76.0,91.5
Brazil,Varicella and herpes zoster,2021,0.11,0.09,0.12,216.7,187.1,244.4
Brazil,Vascular intestinal disorders,2021,1.79,1.61,1.91,4367.7,3957.5,4651.9
Brazil,Venomous animal contact,2021,0.16,0.15,0.17,380.5,356.5,410.0
Brazil,Visceral leishmaniasis,2021,0.52,0.00,1.88,1070.0,0.4,3771.3
Brazil,Yellow fever,2021,0.00,0.00,0.00,4.0,1.4,9.0
Brazil,Zika virus,2021,0.00,0.00,0.00,0.2,0.1,0.3
Afghanistan,Acute glomerulonephritis,2021,0.17,0.09,0.27,26.7,13.5,38.6
Afghanistan,Acute hepatitis A,2021,3.30,1.16,6.57,643.2,277.1,1149.2
Afghanistan,Acute hepatitis B,2021,7.16,3.87,11.48,910.5,473.4,1469.9
Afghanistan,Acute hepatitis C,2021,0.18,0.02,0.63,26.3,3.0,83.0
Afghanistan,Acute hepatitis E,2021,0.14,0.04,0.34,27.4,8.8,63.3
Afghanistan,Acute lymphoid leukemia,2021,2.92,1.14,6.17,749.6,344.2,1422.4
Afghanistan,Acute myeloid leukemia,2021,3.95,1.95,6.94,598.5,302.6,1100.1
Afghanistan,Adverse effects of medical treatment,2021,5.54,3.64,7.79,1121.6,759.0,1562.7
Afghanistan,African trypanosomiasis,2021,0.00,0.00,0.00,0.0,0.0,0.0
Afghanistan,Alcohol use disorders,2021,0.26,0.12,0.39,52.0,24.0,79.3
Afghanistan,Alcoholic cardiomyopathy,2021,0.10,0.03,0.27,9.9,2.9,23.3
Afghanistan,Alzheimer's disease and other dementias,2021,33.37,8.06,89.03,1626.7,388.0,4256.2
Afghanistan,Amphetamine use disorders,2021,0.05,0.03,0.09,10.8,5.4,17.7
Afghanistan,Anorexia nervosa,2021,0.00,0.00,0.00,0.0,0.0,0.0
Afghanistan,Aortic aneurysm,2021,0.29,0.19,0.43,29.1,17.8,44.5
Afghanistan,Appendicitis,2021,0.91,0.45,1.46,134.0,67.1,210.9
Afghanistan,Asbestosis,2021,0.01,0.00,0.02,0.8,0.3,1.7
Afghanistan,Ascariasis,2021,0.02,0.01,0.03,9.2,1.8,13.9
Afghanistan,Asthma,2021,24.66,15.99,40.89,2098.1,1386.3,3378.3
Afghanistan,Atrial fibrillation and flutter,2021,3.28,2.03,4.92,179.5,112.2,267.7
Afghanistan,Bladder cancer,2021,3.67,2.44,4.86,288.3,180.9,389.8
Afghanistan,Brain and central nervous system cancer,2021,4.72,3.04,8.66,738.2,456.1,1321.5
Afghanistan,Breast cancer,2021,7.28,4.11,11.92,942.3,477.7,1659.2
Afghanistan,Burkitt lymphoma,2021,0.06,0.02,0.16,16.0,5.4,43.8
Afghanistan,COVID-19,2021,420.21,328.68,494.13,36017.7,28222.3,42362.8
Afghanistan,Cellulitis,2021,0.19,0.01,0.41,18.9,1.5,35.0
Afghanistan,Cervical cancer,2021,4.82,2.55,7.17,646.2,327.9,979.4
Afghanistan,Chagas disease,2021,0.00,0.00,0.00,0.0,0.0,0.0
Afghanistan,Chlamydial infection,2021,0.01,0.00,0.02,0.7,0.3,2.5
Afghanistan,Chronic hepatitis B including cirrhosis,2021,11.80,7.14,18.11,1130.8,641.0,1745.1
Afghanistan,Chronic hepatitis C including cirrhosis,2021,15.65,9.58,23.02,1493.7,880.9,2254.3
Afghanistan,Chronic kidney disease due to diabetes mellitus type 1,2021,1.00,0.50,1.81,160.1,80.6,288.5
Afghanistan,Chronic kidney disease due to diabetes mellitus type 2,2021,10.88,5.87,20.11,851.6,459.3,1555.1
Afghanistan,Chronic kidney disease due to glomerulonephritis,2021,4.34,2.41,8.17,506.4,290.3,862.1
Afghanistan,Chronic kidney disease due to hypertension,2021,17.92,10.25,35.07,1372.7,784.3,2497.5
Afghanistan,Chronic kidney disease due to other and unspecified causes,2021,19.81,11.54,36.62,2007.6,1194.5,3528.1
Afghanistan,Chronic lymphoid leukemia,2021,1.19,0.24,2.03,93.4,18.6,164.9
Afghanistan,Chronic myeloid leukemia,2021,1.10,0.48,2.06,175.3,71.1,317.6
Afghanistan,Chronic obstructive pulmonary disease,2021,50.58,36.22,65.53,3802.7,2732.0,4948.0
Afghanistan,Cirrhosis due to alcohol,2021,1.39,0.73,2.34,128.5,66.0,218.5
Afghanistan,Cirrhosis due to other causes,2021,7.03,4.35,10.44,957.9,610.0,1350.6
Afghanistan,Coal workers pneumoconiosis,2021,0.00,0.00,0.01,0.4,0.1,1.2
Afghanistan,Cocaine use disorders,2021,0.22,0.09,0.48,38.3,14.6,88.9
Afghanistan,Colon and rectum cancer,2021,12.28,6.46,18.13,1221.4,574.6,1863.9
Afghanistan,Conflict and terrorism,2021,111.07,103.93,118.67,36364.0,34028.9,38854.8
Afghanistan,Congenital heart anomalies,2021,15.87,8.05,22.55,8697.8,4405.7,12379.3
Afghanistan,Congenital musculoskeletal and limb anomalies,2021,0.90,0.34,1.59,444.5,172.9,787.6
Afghanistan,Crohn's disease,2021,0.04,0.01,0.14,6.7,1.5,22.4
Afghanistan,Cyclist road injuries,2021,0.04,0.02,0.06,8.5,5.0,12.7
Afghanistan,Cystic echinococcosis,2021,0.13,0.08,0.18,22.2,14.1,32.0
Afghanistan,Cysticercosis,2021,0.00,0.00,0.01,0.7,0.4,1.2
Afghanistan,Decubitus ulcer,2021,1.44,0.90,2.19,102.3,65.0,145.1
Afghanistan,Dengue,2021,0.00,0.00,0.00,0.1,0.1,0.3
Afghanistan,Diabetes mellitus type 1,2021,1.15,0.77,1.85,298.1,210.8,443.0
Afghanistan,Diabetes mellitus type 2,2021,39.33,30.11,52.14,3353.0,2494.6,4603.7
Afghanistan,Diarrheal diseases,2021,7.79,5.05,11.02,4075.8,2553.5,6026.3
Afghanistan,Digestive congenital anomalies,2021,1.43,0.68,2.59,811.7,386.1,1477.8
Afghanistan,Diphtheria,2021,0.10,0.06,0.16,41.3,24.5,65.6
Afghanistan,Down syndrome,2021,0.90,0.39,1.96,464.0,203.2,1051.2
Afghanistan,Drowning,2021,4.31,3.40,5.28,1537.1,1188.5,1916.4
Afghanistan,Drug-susceptible tuberculosis,2021,57.75,36.05,107.84,7955.7,5265.1,13032.4
Afghanistan,Ebola,2021,0.00,0.00,0.00,0.0,0.0,0.0
Afghanistan,Ectopic pregnancy,2021,0.09,0.05,0.14,25.0,14.7,38.1
Afghanistan,Electrocution,2021,2.15,0.66,3.88,645.8,205.2,1155.3
Afghanistan,Encephalitis,2021,0.55,0.34,0.80,142.0,88.2,209.8
Afghanistan,Endocarditis,2021,0.85,0.61,1.24,124.2,91.9,165.3
Afghanistan,Endometriosis,2021,0.00,0.00,0.00,0.0,0.0,0.3
Afghanistan,Environmental heat and cold exposure,2021,0.19,0.10,0.34,32.9,18.5,58.6
Afghanistan,Esophageal cancer,2021,7.77,3.85,11.29,731.8,351.8,1091.5
Afghanistan,Exposure to forces of nature,2021,1.53,1.39,1.68,396.0,359.6,435.7
Afghanistan,Extensively drug-resistant tuberculosis,2021,0.40,0.04,1.54,54.8,5.8,206.9
Afghanistan,Falls,2021,15.35,11.27,20.90,2195.4,1635.0,2882.8
Afghanistan,"Fire, heat, and hot substances",2021,2.48,1.81,3.27,489.5,362.4,676.8
Afghanistan,Foreign body in other body part,2021,0.00,0.00,0.01,0.3,0.1,1.3
Afghanistan,G6PD deficiency,2021,0.08,0.05,0.13,22.0,12.4,35.4
Afghanistan,Gallbladder and biliary diseases,2021,2.64,1.48,4.30,195.1,97.1,322.6
Afghanistan,Gallbladder and biliary tract cancer,2021,1.90,0.96,2.97,172.8,80.1,280.0
Afghanistan,Gastritis and duodenitis,2021,0.38,0.21,0.69,38.3,22.2,59.3
Afghanistan,Genital prolapse,2021,0.00,0.00,0.00,0.1,0.0,0.2
Afghanistan,Gonococcal infection,2021,0.01,0.00,0.01,0.4,0.2,1.0
Afghanistan,HIV/AIDS - Drug-susceptible Tuberculosis,2021,0.06,0.03,0.10,13.1,7.0,22.4
Afghanistan,HIV/AIDS - Extensively drug-resistant Tuberculosis,2021,0.00,0.00,0.00,0.1,0.0,0.4
Afghanistan,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,2021,0.01,0.00,0.02,1.4,0.2,5.2
Afghanistan,HIV/AIDS resulting in other diseases,2021,0.54,0.11,1.07,127.4,26.2,255.9
Afghanistan,Hemolytic disease and other neonatal jaundice,2021,0.81,0.42,1.69,467.4,245.2,981.6
Afghanistan,Hepatoblastoma,2021,0.07,0.04,0.10,36.2,22.2,55.7
Afghanistan,Hodgkin lymphoma,2021,1.03,0.66,1.65,189.6,121.7,296.0
Afghanistan,Hypertensive heart disease,2021,78.21,43.91,114.70,5689.6,2989.2,8548.2
Afghanistan,Idiopathic epilepsy,2021,3.33,2.55,4.34,876.7,650.4,1129.8
Afghanistan,Indirect maternal deaths,2021,1.82,1.03,3.01,479.1,276.1,772.7
Afghanistan,"Inguinal, femoral, and abdominal hernia",2021,0.23,0.12,0.45,53.1,21.1,90.0
Afghanistan,Interstitial lung disease and pulmonary sarcoidosis,2021,0.26,0.02,0.88,22.1,1.9,79.4
Afghanistan,Intracerebral hemorrhage,2021,68.85,44.57,95.89,6842.8,4611.4,9407.1
Afghanistan,Invasive Non-typhoidal Salmonella (iNTS),2021,1.01,0.55,1.67,299.1,160.1,494.6
Afghanistan,Ischemic heart disease,2021,279.91,221.30,345.31,23697.1,18161.1,30007.6
Afghanistan,Ischemic stroke,2021,108.43,80.54,144.96,7560.7,5563.7,10366.8
Afghanistan,Kidney cancer,2021,1.21,0.84,1.86,138.2,91.0,218.2
Afghanistan,Larynx cancer,2021,2.75,1.61,3.91,266.3,150.0,402.1
Afghanistan,Late maternal deaths,2021,0.24,0.13,0.40,64.4,34.2,107.0
Afghanistan,Lip and oral cavity cancer,2021,0.82,0.54,1.17,81.8,49.3,126.7
Afghanistan,Liver cancer due to NASH,2021,0.65,0.38,1.13,61.7,37.5,99.0
Afghanistan,Liver cancer due to alcohol use,2021,0.47,0.27,0.78,42.1,24.4,66.9
Afghanistan,Liver cancer due to hepatitis B,2021,2.08,1.27,3.20,253.5,160.7,376.2
Afghanistan,Liver cancer due to hepatitis C,2021,2.92,1.78,4.76,243.7,152.7,388.2
Afghanistan,Liver cancer due to other causes,2021,0.49,0.28,0.81,59.1,35.4,93.1
Afghanistan,Lower extremity peripheral arterial disease,2021,0.02,0.01,0.03,1.2,0.5,2.0
Afghanistan,Lower respiratory infections,2021,49.84,40.29,59.58,9600.1,7693.2,11814.6
Afghanistan,Malaria,2021,0.46,0.20,0.73,121.4,54.1,186.9
Afghanistan,Malignant neoplasm of bone and articular cartilage,2021,1.12,0.69,1.66,205.0,116.1,324.7
Afghanistan,Malignant skin melanoma,2021,0.41,0.14,0.82,42.1,13.1,93.1
Afghanistan,Maternal abortion and miscarriage,2021,0.60,0.34,0.96,175.2,100.4,278.3
Afghanistan,Maternal deaths aggravated by HIV/AIDS,2021,0.00,0.00,0.00,0.3,0.1,0.6
Afghanistan,Maternal hemorrhage,2021,4.34,2.50,6.80,1243.1,735.4,1909.1
Afghanistan,Maternal hypertensive disorders,2021,1.85,1.10,2.90,536.1,319.7,824.2
Afghanistan,Maternal obstructed labor and uterine rupture,2021,1.36,0.77,2.16,386.7,215.1,614.4
Afghanistan,Maternal sepsis and other maternal infections,2021,1.30,0.72,2.18,352.2,195.5,586.1
Afghanistan,Measles,2021,7.26,4.34,11.85,3864.1,2302.7,6328.0
Afghanistan,Meningitis,2021,5.01,3.79,6.96,1973.5,1393.4,3049.2
Afghanistan,Mesothelioma,2021,0.08,0.06,0.12,8.5,5.9,13.1
Afghanistan,Motor neuron disease,2021,0.00,0.00,0.00,0.1,0.1,0.2
Afghanistan,Motor vehicle road injuries,2021,16.03,11.43,22.35,3653.0,2631.4,5062.8
Afghanistan,Motorcyclist road injuries,2021,2.49,1.23,3.97,660.6,331.3,1042.1
Afghanistan,Multidrug-resistant tuberculosis without extensive drug resistance,2021,5.20,0.60,19.03,715.8,86.0,2584.0
Afghanistan,Multiple myeloma,2021,0.64,0.27,1.30,60.7,24.4,129.6
Afghanistan,Multiple sclerosis,2021,0.22,0.10,0.39,34.1,16.6,62.4
Afghanistan,"Myelodysplastic, myeloproliferative, and other hematopoietic neoplasms",2021,0.03,0.01,0.14,3.8,1.5,12.8
Afghanistan,Myocarditis,2021,0.69,0.09,2.33,79.8,11.2,258.7
Afghanistan,Nasopharynx cancer,2021,0.57,0.27,0.81,74.4,34.9,108.3
Afghanistan,Neonatal encephalopathy due to birth asphyxia and trauma,2021,15.64,11.72,19.91,9075.9,6797.3,11542.0
Afghanistan,Neonatal preterm birth,2021,4.65,3.11,6.71,2695.9,1802.2,3895.7
Afghanistan,Neonatal sepsis and other neonatal infections,2021,1.24,0.81,1.86,719.3,466.6,1078.1
